type,sfpname,partnumber,serialnumber,state,switch,interface
,,,,removed,403,eth2/18
,,,,removed,403,eth2/19
,,,,removed,403,eth2/20
,,,,removed,403,eth2/21
,,,,removed,403,eth2/22
,,,,removed,403,eth2/23
,,,,removed,403,eth2/24
,,,,removed,403,eth2/25
,,,,removed,403,eth2/26
,,,,removed,403,eth2/27
,,,,removed,403,eth2/28
,,,,removed,403,eth2/29
,,,,removed,403,eth2/30
,,,,removed,403,eth2/31
,,,,removed,403,eth2/32
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160PHB     ,inserted,403,eth1/1
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160PDY     ,inserted,403,eth1/2
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TQ     ,inserted,403,eth1/3
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U39Y     ,inserted,403,eth1/4
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0T0     ,inserted,403,eth1/5
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2120U0G9     ,inserted,403,eth1/6
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FUA     ,inserted,403,eth1/7
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FYG     ,inserted,403,eth1/8
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TC     ,inserted,403,eth1/9
,,,,removed,403,eth1/10
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304AC     ,inserted,403,eth1/11
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M18D     ,inserted,403,eth1/12
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0SX     ,inserted,403,eth1/13
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0H4     ,inserted,403,eth1/14
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TH     ,inserted,403,eth1/15
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U1E2     ,inserted,403,eth1/16
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0T2     ,inserted,403,eth1/17
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M18U     ,inserted,403,eth1/18
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FQY     ,inserted,403,eth1/19
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS2123048U     ,inserted,403,eth1/20
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FW1     ,inserted,403,eth1/21
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304CQ     ,inserted,403,eth1/22
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FT4     ,inserted,403,eth1/23
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FRY     ,inserted,403,eth1/24
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0GZ     ,inserted,403,eth1/25
,,,,removed,403,eth1/26
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230L68     ,inserted,403,eth1/27
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0SY     ,inserted,403,eth1/28
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1RA     ,inserted,403,eth1/29
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1R8     ,inserted,403,eth1/30
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0S7     ,inserted,403,eth1/31
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0M1     ,inserted,403,eth1/32
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5EC     ,inserted,404,eth2/1
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2310U5F0     ,inserted,404,eth2/2
,,,,removed,404,eth2/3
,,,,removed,404,eth2/4
,,,,removed,404,eth2/5
,,,,removed,404,eth2/6
,,,,removed,404,eth2/7
,,,,removed,404,eth2/8
,,,,removed,404,eth2/9
,,,,removed,404,eth2/10
,,,,removed,404,eth2/11
,,,,removed,404,eth2/12
,,,,removed,404,eth2/13
,,,,removed,404,eth2/14
,,,,removed,404,eth2/15
,,,,removed,404,eth2/16
,,,,removed,404,eth2/17
,,,,removed,404,eth2/18
,,,,removed,404,eth2/19
,,,,removed,404,eth2/20
,,,,removed,404,eth2/21
,,,,removed,404,eth2/22
,,,,removed,404,eth2/23
,,,,removed,404,eth2/24
,,,,removed,404,eth2/25
,,,,removed,404,eth2/26
,,,,removed,404,eth2/27
,,,,removed,404,eth2/28
,,,,removed,404,eth2/29
,,,,removed,404,eth2/30
,,,,removed,404,eth2/31
,,,,removed,404,eth2/32
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160PH2     ,inserted,404,eth1/1
QSFP-40G-ER4,CISCO-FINISAR   ,FTL4E1QM1C-C1   ,FNS21160F1D     ,inserted,404,eth1/2
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U2P8     ,inserted,404,eth1/3
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0TJ     ,inserted,404,eth1/4
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0H9     ,inserted,404,eth1/5
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U3AF     ,inserted,404,eth1/6
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FV3     ,inserted,404,eth1/7
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304NY     ,inserted,404,eth1/8
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U39Z     ,inserted,404,eth1/9
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U1X4     ,inserted,404,eth1/10
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS203404V9     ,inserted,404,eth1/11
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212301QB     ,inserted,404,eth1/12
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0SZ     ,inserted,404,eth1/13
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U007     ,inserted,404,eth1/14
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U0H5     ,inserted,404,eth1/15
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U05F     ,inserted,404,eth1/16
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2122U0T8     ,inserted,404,eth1/17
QSFP-40GE-LR4,CISCO-AVAGO     ,SFCT-88ESPZ-CS1 ,AVM2120M18K     ,inserted,404,eth1/18
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304BS     ,inserted,404,eth1/19
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304CE     ,inserted,404,eth1/20
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS212304BR     ,inserted,404,eth1/21
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS2123049L     ,inserted,404,eth1/22
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230486     ,inserted,404,eth1/23
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS21230FXU     ,inserted,404,eth1/24
,,,,removed,404,eth1/25
,,,,removed,404,eth1/26
QSFP-40GE-LR4,CISCO-FINISAR   ,FTL4C1QE1C-C5   ,FNS20330TVA     ,inserted,404,eth1/27
QSFP-40G-SR-BD,CISCO-AVAGO     ,AFBR-79EBPZ-CS2 ,AVM2123U195     ,inserted,404,eth1/28
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1R5     ,inserted,404,eth1/29
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1PU     ,inserted,404,eth1/30
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2234N0L5     ,inserted,404,eth1/31
QSFP-40/100-SRBD,CISCO-FOIT      ,SFBR-89BDDZ-CS2 ,FOF2233N1MT     ,inserted,404,eth1/32
