last_transition_time,last_transition_date,fault_code,description,severity,DN,creation_date,creation_time
16:01:15.740+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11339 raised above threshold 10000,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2588673]/bd-[vxlan-16187318]/vlan-[vlan-128]/fault-F110176,2020-09-05,08:34:56.174+00:00
16:15:57.883+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2588673]/bd-[vxlan-16187318]/vlan-[vlan-128]/fault-F112128,2020-09-05,08:34:56.176+00:00
16:25:25.210+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10602 raised above threshold 10000,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2949120]/bd-[vxlan-16318374]/vlan-[vlan-201]/fault-F110176,2020-09-05,08:34:56.503+00:00
16:06:30.748+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2949120]/bd-[vxlan-16318374]/vlan-[vlan-201]/fault-F112128,2020-09-05,08:34:56.506+00:00
05:38:59.154+00:00,2020-09-05,F0467,"Configuration failed for uni/tn-TN_CLARO_IT/ap-AP_CLARO_IT/epg-EPG_New_ESX_SC3_DESA node 102 PG_VPC_LIMRACDB01 due to Invalid VLAN Configuration, debug message: invalid-vlan: vlan-3075 :Either the EpG is not associated with a domain or the domain does not have this vlan assigned to it;",minor,topology/pod-1/node-102/local/svc-policyelem-id-0/uni/epp/fv-[uni/tn-TN_CLARO_IT/ap-AP_CLARO_IT/epg-EPG_New_ESX_SC3_DESA]/node-102/stpathatt-[PG_VPC_LIMRACDB01]/nwissues/fault-F0467,2020-09-05,05:36:31.737+00:00
16:01:15.733+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 20729 raised above threshold 10000,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2588673]/bd-[vxlan-16187318]/vlan-[vlan-126]/fault-F110176,2020-09-05,08:34:56.169+00:00
16:30:40.037+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2588673]/bd-[vxlan-16187318]/vlan-[vlan-126]/fault-F112128,2020-09-05,08:34:56.171+00:00
16:26:27.915+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13074 raised above threshold 10000,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2588673]/bd-[vxlan-16187318]/vlan-[vlan-127]/fault-F110176,2020-09-05,08:34:56.178+00:00
16:25:24.953+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 22 raised above threshold 10,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2588673]/bd-[vxlan-16187318]/vlan-[vlan-127]/fault-F112128,2020-09-05,08:34:56.180+00:00
16:01:15.669+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10770 raised above threshold 10000,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2949120]/bd-[vxlan-16318374]/vlan-[vlan-202]/fault-F110176,2020-09-05,08:34:56.150+00:00
16:10:42.825+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2949120]/bd-[vxlan-16318374]/vlan-[vlan-202]/fault-F112128,2020-09-05,08:34:56.153+00:00
16:30:40.041+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18592 raised above threshold 10000,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2949120]/bd-[vxlan-16318374]/vlan-[vlan-200]/fault-F110176,2020-09-05,08:34:56.183+00:00
16:10:42.840+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-102/sys/ctx-[vxlan-2949120]/bd-[vxlan-16318374]/vlan-[vlan-200]/fault-F112128,2020-09-05,08:34:56.185+00:00
09:06:00.624+00:00,2020-09-05,F1295,Datetime Policy Configuration for default  failed due to : provider-is-not-present-under-default-pol,minor,topology/pod-1/node-101/local/svc-policyelem-id-0/uni/fabric/time-default/issues/fault-F1295,2020-09-05,09:03:42.573+00:00
16:23:42.110+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 35783 raised above threshold 10000,warning,topology/pod-1/node-101/sys/ctx-[vxlan-2686976]/bd-[vxlan-16514960]/svi-[vlan16]/fault-F110176,2020-09-05,16:23:42.110+00:00
16:25:48.340+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 21 raised above threshold 10,warning,topology/pod-1/node-101/sys/ctx-[vxlan-2686976]/bd-[vxlan-16514960]/svi-[vlan16]/fault-F112128,2020-09-05,16:23:42.114+00:00
16:24:34.971+00:00,2020-09-05,F0467,"Configuration failed for uni/tn-DEMO-TN/ap-DEMO-AP/epg-North-EPG node 101 eth1/31 due to Invalid Path Configuration, debug message: invalid-path: Either the EpG is not associated with a domain or the domain does not have this interface assigned to it;",minor,topology/pod-1/node-101/local/svc-policyelem-id-0/uni/epp/fv-[uni/tn-DEMO-TN/ap-DEMO-AP/epg-North-EPG]/node-101/stpathatt-[eth1/31]/nwissues/fault-F0467,2020-09-05,16:22:27.938+00:00
22:11:37.492+00:00,2020-09-03,F1318,No psu detected,major,topology/pod-1/node-101/sys/ops/psgp/fault-F1318,2020-09-03,22:09:08.955+00:00
16:05:50.919+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12212 raised above threshold 10000,warning,topology/pod-1/node-101/sys/ctx-[vxlan-2949120]/bd-[vxlan-16318374]/vlan-[vlan-202]/fault-F110176,2020-09-05,08:34:16.251+00:00
16:25:48.235+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 12 raised above threshold 10,warning,topology/pod-1/node-101/sys/ctx-[vxlan-2949120]/bd-[vxlan-16318374]/vlan-[vlan-202]/fault-F112128,2020-09-05,08:34:16.254+00:00
16:25:48.245+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10899 raised above threshold 10000,warning,topology/pod-1/node-101/sys/ctx-[vxlan-2588673]/bd-[vxlan-16187318]/vlan-[vlan-126]/fault-F110176,2020-09-05,08:34:16.256+00:00
16:25:48.243+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-101/sys/ctx-[vxlan-2588673]/bd-[vxlan-16187318]/vlan-[vlan-126]/fault-F112128,2020-09-05,08:34:16.259+00:00
16:30:00.250+00:00,2020-09-05,F381328,TCA: CRC Align Errors current value(eqptIngrErrPkts5min:crcLast) value 2% raised above threshold 1%,warning,topology/pod-1/node-101/sys/phys-[eth1/49]/fault-F381328,2020-09-03,22:14:53.321+00:00
16:25:48.586+00:00,2020-09-05,F100480,TCA: Ingress Error Drop Packets rate(eqptIngrDropPkts5min:errorRate) value 13 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/49]/fault-F100480,2020-09-03,22:14:53.323+00:00
16:11:06.114+00:00,2020-09-05,F100264,TCA: Ingress Buffer Drop Packets rate(eqptIngrDropPkts5min:bufferRate) value 12 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/49]/fault-F100264,2020-09-03,22:14:53.326+00:00
16:16:21.266+00:00,2020-09-05,F100696,TCA: Ingress Forwarding Drop Packets rate(eqptIngrDropPkts5min:forwardingRate) value 12 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/49]/fault-F100696,2020-09-03,22:14:53.328+00:00
16:05:51.104+00:00,2020-09-05,F96976,TCA: Egress Error Drop Packets rate(eqptEgrDropPkts5min:errorRate) value 20 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/49]/fault-F96976,2020-09-03,22:14:53.336+00:00
15:41:41.653+00:00,2020-09-05,F96760,TCA: Egress Buffer Drop Packets rate(eqptEgrDropPkts5min:bufferRate) value 12 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/49]/fault-F96760,2020-09-03,22:14:53.345+00:00
14:56:32.149+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11568 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/50.12]/fault-F110176,2020-09-03,22:13:52.044+00:00
16:31:03.278+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/50.12]/fault-F112128,2020-09-03,22:13:52.046+00:00
16:21:36.173+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12893 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/56.10]/fault-F110176,2020-09-03,22:13:52.048+00:00
16:31:03.345+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 11 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/56.10]/fault-F112128,2020-09-03,22:13:52.051+00:00
15:51:09.265+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 11989 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/51.1]/fault-F110176,2020-09-03,22:13:52.027+00:00
16:25:48.628+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/51.1]/fault-F112128,2020-09-03,22:13:52.029+00:00
16:31:03.244+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 12152 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/59.11]/fault-F110176,2020-09-03,22:13:52.064+00:00
16:31:03.242+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/59.11]/fault-F112128,2020-09-03,22:13:52.066+00:00
16:16:21.049+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 19681 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/57.9]/fault-F110176,2020-09-03,22:13:52.069+00:00
16:31:03.235+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 20 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/57.9]/fault-F112128,2020-09-03,22:13:52.072+00:00
16:31:03.331+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 16490 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/52.7]/fault-F110176,2020-09-03,22:13:52.079+00:00
16:25:48.164+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 17 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/52.7]/fault-F112128,2020-09-03,22:13:52.082+00:00
15:56:23.815+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 18378 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/60.6]/fault-F110176,2020-09-03,22:13:52.085+00:00
16:31:03.230+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 18 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/60.6]/fault-F112128,2020-09-03,22:13:52.087+00:00
15:36:26.611+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 19870 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/54.5]/fault-F110176,2020-09-03,22:13:52.053+00:00
16:31:03.225+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 16 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/54.5]/fault-F112128,2020-09-03,22:13:52.056+00:00
16:01:38.879+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 16078 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/53.2]/fault-F110176,2020-09-03,22:13:52.092+00:00
16:11:05.965+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 19 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/53.2]/fault-F112128,2020-09-03,22:13:52.094+00:00
16:25:48.160+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 14 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/58.3]/fault-F112128,2020-09-03,22:13:52.089+00:00
16:20:33.053+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 13843 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/58.3]/fault-F110176,2020-09-03,22:14:53.511+00:00
16:31:03.220+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10429 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/55.8]/fault-F110176,2020-09-03,22:13:51.983+00:00
16:31:03.217+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 13 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/55.8]/fault-F112128,2020-09-03,22:13:51.985+00:00
16:25:48.150+00:00,2020-09-05,F110176,TCA: ingress drop bytes rate(l2IngrBytes5min:dropRate) value 10599 raised above threshold 10000,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/49.14]/fault-F110176,2020-09-03,22:13:51.998+00:00
16:16:21.040+00:00,2020-09-05,F112128,TCA: ingress drop packets rate(l2IngrPkts5min:dropRate) value 15 raised above threshold 10,warning,topology/pod-1/node-101/sys/inst-overlay-1/encrtd-[eth1/49.14]/fault-F112128,2020-09-03,22:13:52.001+00:00
16:30:00.460+00:00,2020-09-05,F381328,TCA: CRC Align Errors current value(eqptIngrErrPkts5min:crcLast) value 4% raised above threshold 1%,warning,topology/pod-1/node-101/sys/phys-[eth1/40]/fault-F381328,2020-09-03,22:14:53.144+00:00
16:00:36.061+00:00,2020-09-05,F100480,TCA: Ingress Error Drop Packets rate(eqptIngrDropPkts5min:errorRate) value 12 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/40]/fault-F100480,2020-09-03,22:14:53.147+00:00
16:25:48.374+00:00,2020-09-05,F100264,TCA: Ingress Buffer Drop Packets rate(eqptIngrDropPkts5min:bufferRate) value 10 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/40]/fault-F100264,2020-09-03,22:14:53.150+00:00
16:31:03.560+00:00,2020-09-05,F96976,TCA: Egress Error Drop Packets rate(eqptEgrDropPkts5min:errorRate) value 10 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/40]/fault-F96976,2020-09-03,22:14:53.159+00:00
16:25:48.389+00:00,2020-09-05,F96760,TCA: Egress Buffer Drop Packets rate(eqptEgrDropPkts5min:bufferRate) value 11 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/40]/fault-F96760,2020-09-03,22:14:53.168+00:00
16:16:21.228+00:00,2020-09-05,F100696,TCA: Ingress Forwarding Drop Packets rate(eqptIngrDropPkts5min:forwardingRate) value 22 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/40]/fault-F100696,2020-09-03,22:15:56.360+00:00
16:31:03.527+00:00,2020-09-05,F381328,TCA: CRC Align Errors current value(eqptIngrErrPkts5min:crcLast) value 3% raised above threshold 1%,warning,topology/pod-1/node-101/sys/phys-[eth1/41]/fault-F381328,2020-09-03,22:14:53.099+00:00
16:31:03.530+00:00,2020-09-05,F100480,TCA: Ingress Error Drop Packets rate(eqptIngrDropPkts5min:errorRate) value 10 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/41]/fault-F100480,2020-09-03,22:14:53.102+00:00
16:25:48.531+00:00,2020-09-05,F100264,TCA: Ingress Buffer Drop Packets rate(eqptIngrDropPkts5min:bufferRate) value 12 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/41]/fault-F100264,2020-09-03,22:14:53.105+00:00
16:00:36.102+00:00,2020-09-05,F100696,TCA: Ingress Forwarding Drop Packets rate(eqptIngrDropPkts5min:forwardingRate) value 11 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/41]/fault-F100696,2020-09-03,22:14:53.107+00:00
15:41:41.712+00:00,2020-09-05,F96976,TCA: Egress Error Drop Packets rate(eqptEgrDropPkts5min:errorRate) value 14 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/41]/fault-F96976,2020-09-03,22:14:53.117+00:00
16:25:48.540+00:00,2020-09-05,F96760,TCA: Egress Buffer Drop Packets rate(eqptEgrDropPkts5min:bufferRate) value 10 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/41]/fault-F96760,2020-09-03,22:14:53.126+00:00
16:31:03.708+00:00,2020-09-05,F381328,TCA: CRC Align Errors current value(eqptIngrErrPkts5min:crcLast) value 3% raised above threshold 1%,warning,topology/pod-1/node-101/sys/phys-[eth1/1]/fault-F381328,2020-09-03,22:14:53.373+00:00
16:31:03.667+00:00,2020-09-05,F100480,TCA: Ingress Error Drop Packets rate(eqptIngrDropPkts5min:errorRate) value 15 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/1]/fault-F100480,2020-09-03,22:14:53.376+00:00
16:16:21.401+00:00,2020-09-05,F100264,TCA: Ingress Buffer Drop Packets rate(eqptIngrDropPkts5min:bufferRate) value 15 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/1]/fault-F100264,2020-09-03,22:14:53.378+00:00
16:31:03.670+00:00,2020-09-05,F100696,TCA: Ingress Forwarding Drop Packets rate(eqptIngrDropPkts5min:forwardingRate) value 20 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/1]/fault-F100696,2020-09-03,22:14:53.380+00:00
16:31:03.679+00:00,2020-09-05,F96976,TCA: Egress Error Drop Packets rate(eqptEgrDropPkts5min:errorRate) value 20 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/1]/fault-F96976,2020-09-03,22:14:53.388+00:00
16:21:36.057+00:00,2020-09-05,F96760,TCA: Egress Buffer Drop Packets rate(eqptEgrDropPkts5min:bufferRate) value 10 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/1]/fault-F96760,2020-09-03,22:14:53.396+00:00
16:31:03.623+00:00,2020-09-05,F100480,TCA: Ingress Error Drop Packets rate(eqptIngrDropPkts5min:errorRate) value 12 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/2]/fault-F100480,2020-09-03,22:14:53.171+00:00
16:21:36.402+00:00,2020-09-05,F100264,TCA: Ingress Buffer Drop Packets rate(eqptIngrDropPkts5min:bufferRate) value 10 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/2]/fault-F100264,2020-09-03,22:14:53.174+00:00
16:25:48.413+00:00,2020-09-05,F100696,TCA: Ingress Forwarding Drop Packets rate(eqptIngrDropPkts5min:forwardingRate) value 21 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/2]/fault-F100696,2020-09-03,22:14:53.177+00:00
16:20:33.152+00:00,2020-09-05,F96976,TCA: Egress Error Drop Packets rate(eqptEgrDropPkts5min:errorRate) value 16 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/2]/fault-F96976,2020-09-03,22:14:53.186+00:00
15:45:53.924+00:00,2020-09-05,F96760,TCA: Egress Buffer Drop Packets rate(eqptEgrDropPkts5min:bufferRate) value 13 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/2]/fault-F96760,2020-09-03,22:14:53.195+00:00
16:30:00.124+00:00,2020-09-05,F381328,TCA: CRC Align Errors current value(eqptIngrErrPkts5min:crcLast) value 2% raised above threshold 1%,warning,topology/pod-1/node-101/sys/phys-[eth1/2]/fault-F381328,2020-09-03,22:14:53.203+00:00
16:30:00.491+00:00,2020-09-05,F381328,TCA: CRC Align Errors current value(eqptIngrErrPkts5min:crcLast) value 4% raised above threshold 1%,warning,topology/pod-1/node-101/sys/phys-[eth1/3]/fault-F381328,2020-09-03,22:14:53.221+00:00
16:11:06.182+00:00,2020-09-05,F100480,TCA: Ingress Error Drop Packets rate(eqptIngrDropPkts5min:errorRate) value 11 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/3]/fault-F100480,2020-09-03,22:14:53.223+00:00
16:16:21.316+00:00,2020-09-05,F100264,TCA: Ingress Buffer Drop Packets rate(eqptIngrDropPkts5min:bufferRate) value 13 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/3]/fault-F100264,2020-09-03,22:14:53.226+00:00
16:12:09.121+00:00,2020-09-05,F100696,TCA: Ingress Forwarding Drop Packets rate(eqptIngrDropPkts5min:forwardingRate) value 23 raised above threshold 10,warning,topology/pod-1/node-101/sys/phys-[eth1/3]/fault-F100696,2020-09-03,22:14:53.229+00:00
